layer,row,column,Reach,Stage,Conductanc,Bottom,,,,
1,46,219,434,734.550000,3825.900000,733.550000,,,,
1,45,219,434,734.550000,2954.400000,733.550000,,,,
1,44,219,434,734.550000,3660.550000,733.550000,,,,
1,43,219,434,734.550000,5486.040000,733.550000,,,,
1,42,219,434,734.550000,4398.060000,733.550000,,,,
1,52,220,434,734.550000,5278.610000,733.550000,,,,
1,51,220,434,734.550000,4068.130000,733.550000,,,,
1,50,220,434,734.550000,1627.330000,733.550000,,,,
1,48,220,434,734.550000,1946.830000,733.550000,,,,
1,47,220,434,734.550000,1926.670000,733.550000,,,,
1,44,220,434,734.550000,2235.060000,733.550000,,,,
1,43,220,434,734.550000,2037.750000,733.550000,,,,
1,52,221,434,734.550000,3503.330000,733.550000,,,,
1,50,221,434,734.550000,4726.920000,733.550000,,,,
1,48,221,434,734.550000,3702.180000,733.550000,,,,
1,52,222,434,734.550000,3626.670000,733.550000,,,,
1,51,222,434,734.550000,572.470000,733.550000,,,,
1,49,222,434,734.550000,3546.490000,733.550000,,,,
1,48,222,434,734.550000,1807.470000,733.550000,,,,
1,52,223,434,734.550000,3345.190000,733.550000,,,,
1,51,223,434,734.550000,3634.490000,733.550000,,,,
1,38,212,434,738.240000,177.840000,737.240000,,,,
1,37,212,434,738.240000,5655.910000,737.240000,,,,
1,38,213,434,736.650000,3572.320000,735.650000,,,,
1,38,214,434,736.650000,3054.670000,735.650000,,,,
1,47,161,435,779.000000,1028.340000,778.000000,,,,
1,47,162,435,779.000000,2969.350000,778.000000,,,,
1,46,163,435,778.000000,1841.660000,777.000000,,,,
1,45,164,435,776.000000,2284.660000,775.000000,,,,
1,44,164,435,778.000000,2288.410000,777.000000,,,,
1,44,165,435,775.000000,566.720000,774.000000,,,,
1,43,165,435,775.000000,2594.880000,774.000000,,,,
1,42,165,435,775.000000,2295.620000,774.000000,,,,
1,36,171,435,769.000000,560.970000,768.000000,,,,
1,35,171,435,769.000000,2285.350000,768.000000,,,,
1,36,172,435,769.000000,4047.050000,768.000000,,,,
1,35,172,435,769.000000,361.590000,768.000000,,,,
1,36,173,435,768.000000,117.820000,767.000000,,,,
1,37,175,435,768.000000,809.790000,767.000000,,,,
1,48,159,435,779.300000,821.450000,778.300000,,,,
1,51,160,435,779.200000,1944.000000,778.200000,,,,
1,50,160,435,779.200000,2162.390000,778.200000,,,,
1,49,160,435,779.080000,2454.300000,778.080000,,,,
1,48,160,435,779.080000,2829.450000,778.080000,,,,
1,53,161,435,783.550000,3189.350000,782.550000,,,,
1,52,161,435,783.350000,2174.500000,782.350000,,,,
1,51,161,435,781.600000,331.840000,780.600000,,,,
1,48,161,435,779.080000,1247.730000,778.080000,,,,
1,47,163,435,779.010000,694.660000,778.010000,,,,
1,46,164,435,778.610000,1936.180000,777.610000,,,,
1,41,165,435,772.080000,2437.660000,771.080000,,,,
1,40,165,435,769.780000,2321.300000,768.780000,,,,
1,39,165,435,769.780000,2321.300000,768.780000,,,,
1,38,165,435,769.780000,2321.300000,768.780000,,,,
1,37,165,435,769.780000,933.360000,768.780000,,,,
1,37,166,435,769.780000,1952.050000,768.780000,,,,
1,36,166,435,769.780000,1461.750000,768.780000,,,,
1,36,167,435,769.780000,2797.710000,768.780000,,,,
1,36,168,435,769.780000,491.670000,768.780000,,,,
1,35,168,435,769.780000,3043.320000,768.780000,,,,
1,35,169,435,769.780000,2653.600000,768.780000,,,,
1,36,170,435,769.760000,3601.150000,768.760000,,,,
1,35,170,435,769.660000,1731.280000,768.660000,,,,
1,37,173,435,769.540000,4196.840000,768.540000,,,,
1,37,174,435,769.500000,2722.750000,768.500000,,,,
1,39,175,435,768.960000,831.180000,767.960000,,,,
1,38,175,435,768.960000,3447.680000,767.960000,,,,
1,41,176,435,766.530000,2444.710000,765.530000,,,,
1,40,176,435,765.780000,1435.310000,764.780000,,,,
1,39,176,435,765.780000,2415.740000,764.780000,,,,
1,38,176,435,768.960000,971.460000,767.960000,,,,
1,42,177,435,765.780000,2773.410000,764.780000,,,,
1,41,177,435,765.780000,60.560000,764.780000,,,,
1,40,177,435,765.780000,1449.800000,764.780000,,,,
1,39,177,435,766.140000,980.200000,765.140000,,,,
1,42,178,435,765.780000,3288.010000,764.780000,,,,
1,41,178,435,765.780000,2609.980000,764.780000,,,,
1,40,178,435,766.970000,533.990000,765.970000,,,,
1,41,179,435,765.780000,155.310000,764.780000,,,,
1,40,179,435,765.780000,2593.890000,764.780000,,,,
1,41,180,435,766.470000,35.720000,765.470000,,,,
1,40,180,435,765.780000,3417.330000,764.780000,,,,
1,40,181,435,765.780000,3160.680000,764.780000,,,,
1,40,182,435,765.780000,3548.710000,764.780000,,,,
1,40,183,435,765.780000,2478.750000,764.780000,,,,
1,39,183,435,765.780000,168.340000,764.780000,,,,
1,39,184,435,765.780000,2911.550000,764.780000,,,,
1,38,184,435,765.780000,2847.230000,764.780000,,,,
1,37,184,435,764.610000,3347.800000,763.610000,,,,
1,76,94,436,916.000000,238.860000,915.000000,,,,
1,67,98,436,953.000000,200.990000,952.000000,,,,
1,84,102,436,863.000000,506.390000,862.000000,,,,
1,83,103,436,862.000000,254.880000,861.000000,,,,
1,65,126,436,840.000000,295.740000,839.000000,,,,
1,65,127,436,838.000000,898.640000,837.000000,,,,
1,64,127,436,840.000000,501.330000,839.000000,,,,
1,64,128,436,839.000000,1029.410000,838.000000,,,,
1,63,129,436,839.000000,1079.780000,838.000000,,,,
1,34,136,436,865.000000,272.970000,864.000000,,,,
1,33,136,436,866.000000,8.430000,865.000000,,,,
1,28,139,436,871.000000,89.920000,870.000000,,,,
1,28,140,436,872.000000,188.270000,871.000000,,,,
1,27,140,436,874.000000,167.650000,873.000000,,,,
1,27,141,436,875.000000,110.460000,874.000000,,,,
1,23,144,436,886.000000,155.380000,885.000000,,,,
1,22,144,436,887.000000,200.530000,886.000000,,,,
1,22,145,436,890.000000,77.650000,889.000000,,,,
1,20,145,436,888.000000,0.150000,887.000000,,,,
1,20,146,436,896.000000,270.980000,895.000000,,,,
1,74,87,436,918.140000,455.720000,917.140000,,,,
1,72,87,436,923.300000,434.100000,922.300000,,,,
1,79,89,436,904.940000,173.470000,903.940000,,,,
1,78,89,436,905.220000,424.980000,904.220000,,,,
1,79,90,436,904.880000,459.940000,903.880000,,,,
1,79,91,436,903.110000,460.320000,902.110000,,,,
1,80,92,436,904.030000,30.130000,903.030000,,,,
1,79,92,436,903.110000,517.270000,902.110000,,,,
1,80,93,436,902.250000,476.030000,901.250000,,,,
1,76,93,436,916.000000,45.610000,915.000000,,,,
1,75,94,436,918.280000,218.700000,917.280000,,,,
1,74,94,436,919.920000,56.110000,918.920000,,,,
1,84,95,436,885.000000,216.630000,884.000000,,,,
1,83,95,436,886.960000,465.000000,885.960000,,,,
1,74,95,436,920.480000,192.940000,919.480000,,,,
1,88,96,436,871.230000,152.090000,870.230000,,,,
1,87,96,436,873.200000,455.800000,872.200000,,,,
1,86,96,436,874.190000,468.210000,873.190000,,,,
1,85,96,436,874.580000,465.230000,873.580000,,,,
1,84,96,436,878.000000,397.690000,877.000000,,,,
1,72,96,436,927.310000,6.130000,926.310000,,,,
1,71,96,436,927.670000,225.750000,926.670000,,,,
1,69,96,436,937.340000,5.210000,936.340000,,,,
1,88,97,436,869.920000,455.800000,868.920000,,,,
1,69,97,436,937.900000,237.170000,936.900000,,,,
1,68,97,436,943.690000,234.110000,942.690000,,,,
1,67,97,436,949.030000,60.560000,948.030000,,,,
1,88,98,436,869.250000,455.800000,868.250000,,,,
1,66,98,436,959.230000,174.550000,958.230000,,,,
1,88,99,436,868.280000,455.800000,867.280000,,,,
1,66,99,436,968.890000,91.830000,967.890000,,,,
1,65,99,436,968.990000,3.370000,967.990000,,,,
1,88,100,436,868.010000,313.520000,867.010000,,,,
1,87,100,436,864.930000,377.300000,863.930000,,,,
1,87,101,436,864.930000,139.130000,863.930000,,,,
1,86,101,436,864.670000,515.050000,863.670000,,,,
1,85,101,436,864.350000,299.500000,863.350000,,,,
1,85,102,436,864.010000,231.040000,863.010000,,,,
1,83,102,436,863.030000,265.080000,862.030000,,,,
1,82,103,436,859.520000,542.340000,858.520000,,,,
1,81,103,436,859.520000,53.050000,858.520000,,,,
1,81,104,436,859.230000,528.010000,858.230000,,,,
1,80,104,436,858.780000,178.150000,857.780000,,,,
1,80,105,436,858.480000,358.900000,857.480000,,,,
1,79,105,436,857.480000,524.710000,856.480000,,,,
1,79,106,436,857.020000,97.280000,856.020000,,,,
1,78,106,436,855.120000,548.170000,854.120000,,,,
1,77,106,436,855.120000,220.620000,854.120000,,,,
1,77,107,436,854.630000,532.450000,853.630000,,,,
1,76,107,436,854.630000,2.680000,853.630000,,,,
1,75,107,436,850.980000,162.130000,849.980000,,,,
1,74,107,436,851.200000,501.560000,850.200000,,,,
1,73,107,436,851.910000,30.360000,850.910000,,,,
1,76,108,436,851.510000,525.940000,850.510000,,,,
1,75,108,436,850.390000,376.920000,849.390000,,,,
1,73,108,436,849.950000,548.010000,848.950000,,,,
1,72,108,436,850.080000,210.110000,849.080000,,,,
1,72,109,436,848.320000,334.140000,847.320000,,,,
1,71,109,436,849.610000,561.580000,848.610000,,,,
1,70,109,436,849.530000,153.850000,848.530000,,,,
1,70,110,436,848.130000,633.030000,847.130000,,,,
1,69,110,436,849.220000,78.270000,848.220000,,,,
1,69,111,436,848.270000,685.380000,847.270000,,,,
1,69,112,436,848.130000,186.120000,847.130000,,,,
1,68,112,436,849.530000,481.860000,848.530000,,,,
1,68,113,436,848.130000,359.360000,847.130000,,,,
1,67,113,436,849.530000,346.330000,848.530000,,,,
1,67,114,436,848.130000,575.610000,847.130000,,,,
1,66,114,436,846.960000,122.500000,845.960000,,,,
1,66,115,436,846.960000,768.170000,845.960000,,,,
1,66,116,436,846.240000,820.370000,845.240000,,,,
1,66,117,436,845.870000,825.130000,844.870000,,,,
1,66,118,436,843.970000,1014.310000,842.970000,,,,
1,66,119,436,840.280000,800.670000,839.280000,,,,
1,66,120,436,840.280000,793.310000,839.280000,,,,
1,66,121,436,840.280000,793.310000,839.280000,,,,
1,66,122,436,840.280000,793.310000,839.280000,,,,
1,66,123,436,840.280000,793.310000,839.280000,,,,
1,66,124,436,840.280000,987.710000,839.280000,,,,
1,66,125,436,840.280000,946.400000,839.280000,,,,
1,66,126,436,840.280000,896.880000,839.280000,,,,
1,64,129,436,840.280000,277.420000,839.280000,,,,
1,63,130,436,840.280000,254.960000,839.280000,,,,
1,62,130,436,840.220000,1026.960000,839.220000,,,,
1,62,131,436,840.220000,312.070000,839.220000,,,,
1,61,131,436,839.630000,2381.470000,838.630000,,,,
1,57,131,436,840.100000,405.050000,839.100000,,,,
1,56,131,436,840.100000,598.380000,839.100000,,,,
1,55,131,436,840.100000,565.110000,839.100000,,,,
1,54,131,436,843.250000,66.610000,842.250000,,,,
1,61,132,436,838.900000,1595.600000,837.900000,,,,
1,60,132,436,838.900000,1279.770000,837.900000,,,,
1,59,132,436,840.100000,580.670000,839.100000,,,,
1,58,132,436,840.100000,653.340000,839.100000,,,,
1,57,132,436,840.100000,269.750000,839.100000,,,,
1,54,132,436,844.840000,631.880000,843.840000,,,,
1,62,133,436,832.890000,1567.310000,831.890000,,,,
1,61,133,436,836.030000,1895.630000,835.030000,,,,
1,59,133,436,840.100000,96.890000,839.100000,,,,
1,58,133,436,840.100000,119.660000,839.100000,,,,
1,54,133,436,845.770000,266.150000,844.770000,,,,
1,53,133,436,845.960000,324.180000,844.960000,,,,
1,46,133,436,855.970000,398.380000,854.970000,,,,
1,45,133,436,855.970000,436.630000,854.970000,,,,
1,44,133,436,855.970000,417.700000,854.970000,,,,
1,43,133,436,856.040000,408.730000,855.040000,,,,
1,42,133,436,856.090000,405.590000,855.090000,,,,
1,41,133,436,858.630000,37.560000,857.630000,,,,
1,53,134,436,846.850000,458.480000,845.850000,,,,
1,52,134,436,847.560000,338.130000,846.560000,,,,
1,50,134,436,849.390000,75.660000,848.390000,,,,
1,49,134,436,849.780000,512.220000,848.780000,,,,
1,48,134,436,853.440000,458.630000,852.440000,,,,
1,47,134,436,855.080000,414.940000,854.080000,,,,
1,46,134,436,855.970000,68.760000,854.970000,,,,
1,41,134,436,859.090000,365.650000,858.090000,,,,
1,40,134,436,859.380000,323.260000,858.380000,,,,
1,39,134,436,859.980000,117.210000,858.980000,,,,
1,64,135,436,826.460000,1163.720000,825.460000,,,,
1,63,135,436,826.960000,2461.040000,825.960000,,,,
1,62,135,436,828.860000,422.910000,827.860000,,,,
1,52,135,436,847.610000,241.770000,846.610000,,,,
1,51,135,436,847.890000,510.300000,846.890000,,,,
1,50,135,436,848.920000,435.410000,847.920000,,,,
1,39,135,436,861.020000,147.950000,860.020000,,,,
1,38,135,436,862.220000,225.290000,861.220000,,,,
1,37,135,436,863.640000,221.920000,862.640000,,,,
1,36,135,436,864.630000,223.450000,863.630000,,,,
1,35,135,436,864.630000,124.340000,863.630000,,,,
1,65,136,436,825.110000,921.410000,824.110000,,,,
1,64,136,436,825.110000,1339.100000,824.110000,,,,
1,35,136,436,864.780000,112.150000,863.780000,,,,
1,65,137,436,824.390000,147.030000,823.390000,,,,
1,64,137,436,822.960000,1830.390000,821.960000,,,,
1,33,137,436,865.940000,252.270000,864.940000,,,,
1,32,137,436,866.930000,228.430000,865.930000,,,,
1,31,137,436,867.580000,102.640000,866.580000,,,,
1,66,138,436,819.390000,552.840000,818.390000,,,,
1,65,138,436,820.100000,1927.360000,819.100000,,,,
1,64,138,436,821.320000,2096.470000,820.320000,,,,
1,31,138,436,867.910000,175.390000,866.910000,,,,
1,30,138,436,868.560000,213.030000,867.560000,,,,
1,66,139,436,817.710000,2256.830000,816.710000,,,,
1,30,139,436,869.200000,40.400000,868.200000,,,,
1,29,139,436,869.220000,279.720000,868.220000,,,,
1,66,140,436,816.040000,2274.460000,815.040000,,,,
1,66,141,436,814.410000,1732.430000,813.410000,,,,
1,65,141,436,814.410000,465.230000,813.410000,,,,
1,26,141,436,878.080000,245.380000,877.080000,,,,
1,66,142,436,814.410000,337.440000,813.410000,,,,
1,65,142,436,812.130000,2332.950000,811.130000,,,,
1,26,142,436,878.080000,32.730000,877.080000,,,,
1,25,142,436,879.720000,278.110000,878.720000,,,,
1,24,142,436,879.720000,45.000000,878.720000,,,,
1,65,143,436,810.170000,2314.170000,809.170000,,,,
1,24,143,436,882.770000,233.110000,881.770000,,,,
1,23,143,436,882.830000,122.730000,881.830000,,,,
1,66,144,436,810.170000,254.340000,809.170000,,,,
1,65,144,436,810.170000,1853.850000,809.170000,,,,
1,66,145,436,810.170000,670.130000,809.170000,,,,
1,65,145,436,810.170000,1325.920000,809.170000,,,,
1,21,145,436,890.910000,278.110000,889.910000,,,,
1,66,146,436,810.170000,1754.660000,809.170000,,,,
1,65,146,436,810.170000,563.580000,809.170000,,,,
1,67,147,436,808.530000,364.270000,807.530000,,,,
1,66,147,436,809.120000,2286.040000,808.120000,,,,
1,67,148,436,806.280000,2270.320000,805.280000,,,,
1,68,149,436,805.630000,810.020000,804.630000,,,,
1,67,149,436,805.630000,1557.420000,804.630000,,,,
1,68,150,436,805.630000,1269.120000,804.630000,,,,
1,67,150,436,802.030000,1079.700000,801.030000,,,,
1,67,151,436,801.940000,1312.430000,800.940000,,,,
1,66,151,436,801.940000,1989.760000,800.940000,,,,
1,65,151,436,801.940000,1821.350000,800.940000,,,,
1,75,87,436,917.510000,455.720000,916.510000,,,,
1,73,87,436,918.950000,456.410000,917.950000,,,,
1,78,88,436,906.840000,290.830000,905.840000,,,,
1,70,96,436,931.940000,279.790000,930.940000,,,,
1,77,87,436,909.590000,284.320000,908.590000,,,,
1,76,87,436,909.900000,463.230000,908.900000,,,,
1,77,88,436,909.590000,312.600000,908.590000,,,,
1,81,93,436,895.370000,406.890000,894.370000,,,,
1,82,94,436,892.570000,252.350000,891.570000,,,,
1,81,94,436,894.170000,314.140000,893.170000,,,,
1,82,95,436,888.850000,389.950000,887.850000,,,,
1,73,95,436,920.480000,234.570000,919.480000,,,,
1,72,95,436,923.040000,222.070000,922.040000,,,,
1,62,134,436,828.860000,2050.090000,827.860000,,,,
1,66,155,437,799.000000,2127.820000,798.000000,,,,
1,67,156,437,801.000000,779.360000,800.000000,,,,
1,66,156,437,800.000000,4911.810000,799.000000,,,,
1,65,156,437,799.000000,578.910000,798.000000,,,,
1,65,157,437,798.000000,2235.830000,797.000000,,,,
1,64,157,437,799.000000,2173.500000,798.000000,,,,
1,64,158,437,799.000000,77.120000,798.000000,,,,
1,62,158,437,801.000000,2136.710000,800.000000,,,,
1,57,159,437,801.000000,2071.320000,800.000000,,,,
1,56,159,437,799.000000,1777.040000,798.000000,,,,
1,55,160,437,798.000000,2514.780000,797.000000,,,,
1,65,152,437,801.940000,2171.970000,800.940000,,,,
1,65,153,437,801.940000,2153.110000,800.940000,,,,
1,66,154,437,801.940000,2234.520000,800.940000,,,,
1,65,154,437,801.940000,383.200000,800.940000,,,,
1,63,158,437,801.940000,2213.440000,800.940000,,,,
1,61,158,437,801.940000,2129.660000,800.940000,,,,
1,60,158,437,801.940000,2123.680000,800.940000,,,,
1,59,158,437,801.940000,2361.080000,800.940000,,,,
1,58,158,437,801.940000,2128.120000,800.940000,,,,
1,57,158,437,801.940000,434.490000,800.940000,,,,
1,56,160,437,801.940000,757.050000,800.940000,,,,
1,54,160,437,794.760000,744.410000,793.760000,,,,
1,54,161,437,788.860000,2023.030000,787.860000,,,,
1,71,121,438,840.000000,443.380000,839.000000,,,,
1,69,122,438,840.000000,72.670000,839.000000,,,,
1,94,109,438,857.750000,238.860000,856.750000,,,,
1,93,109,438,854.830000,260.020000,853.830000,,,,
1,92,109,438,854.830000,260.020000,853.830000,,,,
1,91,109,438,854.830000,262.390000,853.830000,,,,
1,90,109,438,854.830000,92.680000,853.830000,,,,
1,99,110,438,876.730000,88.690000,875.730000,,,,
1,98,110,438,873.650000,263.390000,872.650000,,,,
1,97,110,438,869.940000,141.050000,868.940000,,,,
1,96,110,438,863.940000,45.840000,862.940000,,,,
1,95,110,438,859.090000,269.220000,858.090000,,,,
1,94,110,438,855.810000,206.130000,854.810000,,,,
1,90,110,438,854.820000,253.650000,853.820000,,,,
1,89,110,438,854.710000,129.320000,853.710000,,,,
1,101,111,438,886.810000,186.660000,885.810000,,,,
1,100,111,438,879.820000,271.820000,878.820000,,,,
1,99,111,438,878.860000,193.480000,877.860000,,,,
1,97,111,438,869.080000,123.650000,868.080000,,,,
1,96,111,438,864.560000,232.420000,863.560000,,,,
1,89,111,438,853.550000,270.290000,852.550000,,,,
1,102,112,438,887.310000,143.270000,886.310000,,,,
1,101,112,438,886.890000,198.160000,885.890000,,,,
1,89,112,438,853.490000,259.940000,852.490000,,,,
1,82,112,438,851.550000,383.430000,850.550000,,,,
1,89,113,438,853.220000,2.150000,852.220000,,,,
1,84,113,438,851.820000,40.010000,850.820000,,,,
1,83,113,438,851.820000,485.230000,850.820000,,,,
1,82,113,438,851.160000,160.980000,850.160000,,,,
1,81,113,438,849.060000,405.740000,848.060000,,,,
1,84,114,438,851.820000,399.680000,850.820000,,,,
1,81,114,438,849.060000,67.380000,848.060000,,,,
1,80,114,438,848.590000,441.920000,847.590000,,,,
1,79,114,438,848.590000,105.400000,847.590000,,,,
1,85,115,438,852.200000,81.640000,851.200000,,,,
1,84,115,438,851.820000,336.670000,850.820000,,,,
1,79,115,438,844.660000,431.190000,843.660000,,,,
1,78,115,438,845.510000,29.670000,844.510000,,,,
1,86,116,438,854.880000,133.460000,853.880000,,,,
1,85,116,438,854.240000,378.530000,853.240000,,,,
1,78,116,438,843.690000,472.120000,842.690000,,,,
1,86,117,438,855.680000,196.160000,854.680000,,,,
1,78,117,438,843.650000,17.020000,842.650000,,,,
1,77,117,438,840.280000,435.790000,839.280000,,,,
1,77,118,438,840.280000,347.480000,839.280000,,,,
1,76,118,438,840.280000,180.140000,839.280000,,,,
1,76,119,438,840.280000,183.360000,839.280000,,,,
1,75,119,438,840.280000,354.920000,839.280000,,,,
1,74,119,438,840.280000,349.240000,839.280000,,,,
1,73,119,438,840.280000,351.240000,839.280000,,,,
1,72,119,438,840.280000,361.280000,839.280000,,,,
1,72,120,438,840.280000,402.370000,839.280000,,,,
1,72,121,438,840.310000,1.990000,839.310000,,,,
1,70,121,438,840.280000,358.670000,839.280000,,,,
1,69,121,438,840.280000,330.690000,839.280000,,,,
1,68,122,438,840.280000,335.680000,839.280000,,,,
1,68,123,438,840.280000,243.380000,839.280000,,,,
1,67,123,438,840.280000,281.560000,839.280000,,,,
1,67,124,438,840.280000,176.620000,839.280000,,,,
1,177,208,444,730.000000,10762.890000,729.000000,,,,
1,175,211,444,730.000000,10011.740000,729.000000,,,,
1,174,212,444,730.000000,9070.940000,729.000000,,,,
1,132,213,444,731.000000,9759.230000,730.000000,,,,
1,131,213,444,731.000000,9907.250000,730.000000,,,,
1,130,213,444,730.000000,2591.820000,729.000000,,,,
1,172,214,444,729.000000,10893.130000,728.000000,,,,
1,134,214,444,732.000000,2366.910000,731.000000,,,,
1,137,215,444,731.000000,8611.460000,730.000000,,,,
1,139,216,444,732.000000,1291.880000,731.000000,,,,
1,144,217,444,732.000000,8764.160000,731.000000,,,,
1,142,217,444,732.000000,464.840000,731.000000,,,,
1,147,218,444,732.000000,13764.970000,731.000000,,,,
1,145,218,444,731.000000,7262.470000,730.000000,,,,
1,147,219,444,732.000000,297.120000,731.000000,,,,
1,146,219,444,732.000000,9890.540000,731.000000,,,,
1,145,219,444,732.000000,5145.230000,731.000000,,,,
1,177,209,444,730.560000,6494.070000,729.560000,,,,
1,176,209,444,730.560000,8996.500000,729.560000,,,,
1,176,210,444,730.560000,10367.650000,729.560000,,,,
1,176,211,444,730.560000,1588.390000,729.560000,,,,
1,129,211,444,732.520000,912.740000,731.520000,,,,
1,175,212,444,730.560000,7197.770000,729.560000,,,,
1,130,212,444,732.520000,8015.230000,731.520000,,,,
1,129,212,444,732.520000,11024.360000,731.520000,,,,
1,174,213,444,730.560000,2542.220000,729.560000,,,,
1,173,213,444,730.560000,10327.180000,729.560000,,,,
1,172,213,444,730.560000,9707.950000,729.560000,,,,
1,134,213,444,732.520000,8494.710000,731.520000,,,,
1,133,213,444,732.520000,10083.720000,731.520000,,,,
1,137,214,444,732.520000,2137.780000,731.520000,,,,
1,136,214,444,732.520000,10644.220000,731.520000,,,,
1,135,214,444,732.520000,10969.320000,731.520000,,,,
1,172,215,444,730.560000,8340.330000,729.560000,,,,
1,171,215,444,730.560000,1960.860000,729.560000,,,,
1,139,215,444,732.520000,9857.580000,731.520000,,,,
1,138,215,444,732.520000,10005.910000,731.520000,,,,
1,171,216,444,730.560000,11055.250000,729.560000,,,,
1,142,216,444,732.520000,9496.220000,731.520000,,,,
1,141,216,444,732.520000,9980.840000,731.520000,,,,
1,140,216,444,732.520000,10954.530000,731.520000,,,,
1,171,217,444,730.560000,10460.860000,729.560000,,,,
1,150,217,444,731.750000,2141.460000,730.750000,,,,
1,149,217,444,731.750000,11001.440000,730.750000,,,,
1,148,217,444,731.750000,12317.470000,730.750000,,,,
1,143,217,444,732.520000,10938.280000,731.520000,,,,
1,171,218,444,730.560000,10007.670000,729.560000,,,,
1,151,218,444,731.750000,3845.990000,730.750000,,,,
1,150,218,444,731.750000,10927.850000,730.750000,,,,
1,148,218,444,731.750000,116.130000,730.750000,,,,
1,144,218,444,732.120000,5387.080000,731.120000,,,,
1,171,219,444,730.560000,10017.260000,729.560000,,,,
1,152,219,444,731.750000,5012.000000,730.750000,,,,
1,151,219,444,731.750000,9223.250000,730.750000,,,,
1,171,220,444,730.560000,10017.260000,729.560000,,,,
1,152,220,444,731.750000,10710.230000,730.750000,,,,
1,171,221,444,730.560000,10756.530000,729.560000,,,,
1,152,221,444,731.750000,9857.960000,730.750000,,,,
1,172,222,444,730.560000,7299.260000,729.560000,,,,
1,171,222,444,730.560000,5869.630000,729.560000,,,,
1,153,222,444,731.750000,6375.710000,730.750000,,,,
1,152,222,444,731.750000,4287.520000,730.750000,,,,
1,172,223,444,730.560000,11154.060000,729.560000,,,,
1,153,223,444,731.750000,10164.660000,730.750000,,,,
1,172,224,444,730.560000,10245.380000,729.560000,,,,
1,153,224,444,731.550000,9837.420000,730.550000,,,,
1,172,225,444,730.560000,11194.230000,729.560000,,,,
1,153,225,444,730.760000,9847.160000,729.760000,,,,
1,136,216,445,734.000000,489.450000,733.000000,,,,
1,135,216,445,734.000000,490.060000,733.000000,,,,
1,135,217,445,731.000000,635.020000,730.000000,,,,
1,134,218,445,730.000000,111.150000,729.000000,,,,
1,133,218,445,730.000000,583.890000,729.000000,,,,
1,133,219,445,732.000000,557.750000,731.000000,,,,
1,132,219,445,731.000000,518.880000,730.000000,,,,
1,132,220,445,731.000000,672.660000,730.000000,,,,
1,131,220,445,733.000000,823.750000,732.000000,,,,
1,131,221,445,732.000000,277.340000,731.000000,,,,
1,131,222,445,734.000000,17.320000,733.000000,,,,
1,130,222,445,738.000000,671.430000,737.000000,,,,
1,130,223,445,748.000000,618.610000,747.000000,,,,
1,130,224,445,748.000000,271.750000,747.000000,,,,
1,135,215,445,732.520000,735.440000,731.520000,,,,
1,134,217,445,734.720000,602.670000,733.720000,,,,
1,130,221,445,734.780000,392.330000,733.780000,,,,
1,128,223,445,748.910000,335.830000,747.910000,,,,
1,127,223,445,748.910000,71.210000,747.910000,,,,
1,129,224,445,748.910000,696.730000,747.910000,,,,
1,128,224,445,748.910000,378.760000,747.910000,,,,
1,127,224,445,748.910000,745.860000,747.910000,,,,
1,126,224,445,748.910000,63.240000,747.910000,,,,
1,126,225,445,748.910000,641.380000,747.910000,,,,
1,130,178,446,791.000000,135.530000,790.000000,,,,
1,73,182,446,798.000000,149.170000,797.000000,,,,
1,131,189,446,756.000000,729.770000,755.000000,,,,
1,131,190,446,754.000000,650.580000,753.000000,,,,
1,74,192,446,750.000000,448.590000,749.000000,,,,
1,122,198,446,738.000000,591.400000,737.000000,,,,
1,122,199,446,738.000000,548.780000,737.000000,,,,
1,121,199,446,737.000000,442.080000,736.000000,,,,
1,121,200,446,737.000000,869.280000,736.000000,,,,
1,121,201,446,737.000000,748.470000,736.000000,,,,
1,81,202,446,734.000000,6976.770000,733.000000,,,,
1,120,203,446,738.000000,942.100000,737.000000,,,,
1,113,203,446,732.000000,6326.500000,731.000000,,,,
1,129,162,446,845.250000,58.720000,844.250000,,,,
1,129,163,446,843.000000,322.720000,842.000000,,,,
1,129,164,446,843.000000,319.120000,842.000000,,,,
1,129,165,446,842.300000,343.340000,841.300000,,,,
1,130,166,446,839.870000,345.030000,838.870000,,,,
1,129,166,446,842.400000,60.400000,841.400000,,,,
1,131,167,446,839.820000,293.440000,838.820000,,,,
1,130,167,446,839.870000,140.430000,838.870000,,,,
1,132,168,446,839.750000,358.520000,838.750000,,,,
1,131,168,446,839.820000,173.860000,838.820000,,,,
1,134,170,446,837.750000,320.960000,836.750000,,,,
1,135,171,446,830.100000,249.060000,829.100000,,,,
1,134,171,446,834.980000,91.070000,833.980000,,,,
1,135,172,446,829.170000,347.100000,828.170000,,,,
1,135,173,446,824.160000,336.670000,823.160000,,,,
1,135,174,446,819.270000,363.730000,818.270000,,,,
1,135,175,446,814.430000,163.430000,813.430000,,,,
1,73,175,446,841.690000,147.030000,840.690000,,,,
1,72,175,446,845.870000,178.460000,844.870000,,,,
1,134,176,446,803.700000,330.690000,802.700000,,,,
1,74,176,446,833.930000,236.250000,832.930000,,,,
1,73,176,446,841.690000,187.500000,840.690000,,,,
1,134,177,446,799.930000,314.140000,798.930000,,,,
1,133,177,446,794.790000,326.170000,793.790000,,,,
1,132,177,446,794.790000,329.620000,793.790000,,,,
